Gene ID,BSF Intensity,BSF rank,Desc
Tb927.4.5720,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.4.5710,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.4.5700,undetected,7149,"variant surface glycoprotein (VSG, atypical), putative"
Tb927.4.570,undetected,7149,"Replication factor-A C terminal domain containing protein, putative"
Tb927.4.5690,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.4.5680,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.4.5730,undetected,7149,"variant surface glycoprotein (VSG, pseudogene), putative"
Tb927.5.4540,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.5.2020,undetected,7149,"hypothetical protein, conserved"
Tb927.5.210,undetected,7149,"expression site-associated gene 3 (ESAG3), degenerate"
Tb927.5.3130,undetected,7149,hypothetical protein
Tb927.5.3180,undetected,7149,"hypothetical protein, conserved"
Tb927.5.320,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.5.330,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.5.3380,undetected,7149,"ADG2, putative"
Tb927.5.3420,undetected,7149,"ABC1 family, putative"
Tb927.5.3440,undetected,7149,"hypothetical protein, conserved"
Tb927.5.3470,undetected,7149,"hypothetical protein, conserved"
Tb927.5.3490,undetected,7149,"hypothetical protein, conserved"
Tb927.5.3530,undetected,7149,"hypothetical protein, conserved"
Tb927.5.3540,undetected,7149,"Meckelin (Transmembrane protein 67), putative"
Tb927.5.3690,undetected,7149,"hypothetical protein, conserved"
Tb927.5.3720,undetected,7149,"hypothetical protein, conserved"
Tb927.5.3745,undetected,7149,"ring-box protein, putative"
Tb927.5.3760,undetected,7149,"meiotic recombination protein SPO11, putative"
Tb927.5.3770,undetected,7149,"hypothetical protein, conserved"
Tb927.5.3780,undetected,7149,"hypothetical protein, conserved"
Tb927.5.4530,undetected,7149,Long chain fatty acyl elongase
Tb927.5.4510,undetected,7149,"hypothetical protein, conserved"
Tb927.5.4490,undetected,7149,"hypothetical protein, conserved"
Tb927.5.445,undetected,7149,
Tb927.5.440,undetected,7149,"trans-sialidase, putative"
Tb927.5.4140,undetected,7149,"ZIP Zinc transporter, putative"
Tb927.5.3060,undetected,7149,"hypothetical protein, conserved"
Tb927.5.4130,undetected,7149,"hypothetical protein, conserved"
Tb927.5.4000,undetected,7149,hypothetical protein
Tb927.5.3990,undetected,7149,"variant surface glycoprotein (VSG, atypical), putative"
Tb927.5.3930,undetected,7149,"major facilitator superfamily, putative"
Tb927.5.3890,undetected,7149,"hypothetical protein, conserved"
Tb927.5.380,undetected,7149,"75 kDa invariant surface glycoprotein, putative"
Tb927.5.3790,undetected,7149,"Tetraspanin family, putative"
Tb927.5.4070,undetected,7149,PrimPol-like protein 1
Tb927.5.3040,undetected,7149,MIX protein
Tb927.5.297b,undetected,7149,hypothetical protein
Tb927.5.296b,undetected,7149,hypothetical protein
Tb927.5.260,undetected,7149,"expression site-associated gene 3 (ESAG3), degenerate"
Tb927.5.2580,undetected,7149,"hypothetical protein, conserved"
Tb927.5.2560,undetected,7149,"hypothetical protein, conserved"
Tb927.5.250,undetected,7149,"variant surface glycoprotein, fragment, degenerate"
Tb927.5.2490,undetected,7149,"hypothetical protein, conserved, frameshift"
Tb927.5.2480,undetected,7149,"hypothetical protein, conserved"
Tb927.5.2610,undetected,7149,"hypothetical protein, conserved"
Tb927.5.240,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.5.2350,undetected,7149,"glycosyltransferase (GlcNAc), putative"
Tb927.5.2300,undetected,7149,"formin, putative"
Tb927.5.230,undetected,7149,"variant surface glycoprotein (VSG, atypical), putative"
Tb927.5.220,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.7.5970,undetected,7149,"protein associated with differentiation 5, putative"
Tb927.5.2110,undetected,7149,"G-patch domain containing protein, putative"
Tb927.5.2360,undetected,7149,"hypothetical protein, conserved"
Tb927.5.2040,undetected,7149,"hypothetical protein, conserved"
Tb927.5.270,undetected,7149,"variant surface glycoprotein, interrupted"
Tb927.5.2765,undetected,7149,
Tb927.6.181,undetected,7149,
Tb927.5.292b,undetected,7149,hypothetical protein
Tb927.5.2920,undetected,7149,"Ring finger domain containing protein, putative"
Tb927.5.2910,undetected,7149,"hypothetical protein, conserved"
Tb927.5.290,undetected,7149,"galactose kinase, degenerate"
Tb927.5.289b,undetected,7149,hypothetical protein
Tb927.5.2740,undetected,7149,"Rab-GTPase-TBC domain containing protein, putative"
Tb927.5.288b,undetected,7149,"ribulose-phosphate 3-epimerase, putative"
Tb927.5.2870,undetected,7149,hypothetical protein
Tb927.5.286b,undetected,7149,adenosine transporter 1
Tb927.5.285b,undetected,7149,"expression site associated gene (ESAG) 4 protein, putative"
Tb927.5.2840,undetected,7149,"hypothetical protein, conserved"
Tb927.5.2830,undetected,7149,"hypothetical protein, conserved"
Tb927.5.280,undetected,7149,"retrotransposon hot spot protein 3 (RHS3), interrupted, degenerate"
Tb927.5.287b,undetected,7149,galactokinase (pseudogene)
Tb927.6.182,undetected,7149,
Tb927.6.3200,undetected,7149,"hypothetical protein, conserved"
Tb927.6.183,undetected,7149,
Tb927.7.160,undetected,7149,"expression site-associated gene 2 (ESAG2), degenerate"
Tb927.7.1700,undetected,7149,"hypothetical protein, conserved"
Tb927.7.1800,undetected,7149,"hypothetical protein, conserved"
Tb927.7.1810,undetected,7149,"hypothetical protein, conserved"
Tb927.7.1820,undetected,7149,"hypothetical protein, conserved"
Tb927.7.1850,undetected,7149,"hypothetical protein, conserved"
Tb927.7.1860,undetected,7149,"hypothetical protein, conserved"
Tb927.7.1930,undetected,7149,"nucleoside diphosphatase, putative"
Tb927.7.1940,undetected,7149,hypothetical protein
Tb927.7.1960,undetected,7149,"retrotransposon hot spot protein 7 (RHS7), putative"
Tb927.7.1980,undetected,7149,"retrotransposon hot spot protein 7 (RHS7), putative"
Tb927.7.200,undetected,7149,"hypothetical protein, conserved"
Tb927.7.2010,undetected,7149,"retrotransposon hot spot protein 7 (RHS7), putative"
Tb927.7.2020,undetected,7149,"retrotransposon hot spot protein 7 (RHS7), putative"
Tb927.7.2030,undetected,7149,"retrotransposon hot spot protein 7 (RHS7), putative"
Tb927.7.2040,undetected,7149,"hypothetical protein, conserved"
Tb927.7.2060,undetected,7149,"DNA repair protein, putative"
Tb927.7.290,undetected,7149,"leucine-rich repeat protein 1 (LRRP1), putative"
Tb927.7.2680,undetected,7149,"zinc finger protein family member, putative"
Tb927.7.2630,undetected,7149,"50S ribosome-binding GTPase, putative"
Tb927.7.260,undetected,7149,"hypothetical protein, conserved"
Tb927.7.2580,undetected,7149,"zinc finger protein family member, putative"
Tb927.7.2510,undetected,7149,"endoplasmatic reticulum retrieval protein, putative"
Tb927.7.1590,undetected,7149,mitotic cyclin
Tb927.7.250,undetected,7149,"zinc finger protein family member, putative"
Tb927.7.2480,undetected,7149,Parvulin 42
Tb927.7.2460,undetected,7149,"hypothetical protein, conserved"
Tb927.7.2270,undetected,7149,"hypothetical protein, conserved"
Tb927.7.2210,undetected,7149,"hypothetical protein, conserved"
Tb927.7.2180,undetected,7149,"T. brucei spp.-specific protein, T. brucei spp.-specific protein, putative"
Tb927.7.2090,undetected,7149,"hypothetical protein, conserved"
Tb927.7.2490,undetected,7149,kinetoplast ribosomal PPR-repeat containing protein 15
Tb927.7.1540,undetected,7149,"Staphylococcal nuclease homologue, putative"
Tb927.7.150,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.7.1470,undetected,7149,Mitochondrial ATP synthase subunit c-3
Tb927.6.690,undetected,7149,"hypothetical protein, conserved"
Tb927.6.660,undetected,7149,"hypothetical protein, conserved"
Tb927.6.5830,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.6.5820,undetected,7149,"variant surface glycoprotein, fragment"
Tb927.6.5810,undetected,7149,transposase of Tn10
Tb927.6.5800,undetected,7149,"variant surface glycoprotein, fragment"
Tb927.6.760,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.6.5790,undetected,7149,"variant surface glycoprotein, frameshift"
Tb927.6.5770,undetected,7149,"expression site-associated gene 3 (ESAG3), degenerate"
Tb927.6.5760,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.6.5750,undetected,7149,"variant surface glycoprotein, fragment"
Tb927.6.5740,undetected,7149,"variant surface glycoprotein (VSG, atypical), putative"
Tb927.6.5730,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.6.5720,undetected,7149,"expression site-associated gene 3 (ESAG3), degenerate"
Tb927.6.5780,undetected,7149,"variant surface glycoprotein, point mutation"
Tb927.7.2985,undetected,7149,"hypothetical protein, conserved"
Tb927.6.770,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.6.790,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.7.140,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.7.1350,undetected,7149,"Pentatricopeptide repeat protein (PPR), putative"
Tb927.7.130,undetected,7149,"expression site-associated gene 3 (ESAG3), degenerate"
Tb927.7.1210,undetected,7149,"regulator of chromosome condensation, putative"
Tb927.7.120,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.7.1175,undetected,7149,
Tb927.6.780,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.7.1150,undetected,7149,"hypothetical protein, conserved"
Tb927.7.1025,undetected,7149,hypothetical protein
Tb927.7.100,undetected,7149,"variant surface glycoprotein (VSG), putative (fragment)"
Tb927.6.870,undetected,7149,"myotubularin, putative"
Tb927.6.860,undetected,7149,hypothetical protein
Tb927.6.810,undetected,7149,hypothetical protein
Tb927.6.800,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.7.110,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.6.5710,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.7.3025,undetected,7149,"hypothetical protein, conserved"
Tb927.7.3190,undetected,7149,"Pseudokinase, putative"
Tb927.7.490,undetected,7149,"hypothetical protein, conserved"
Tb927.7.4920,undetected,7149,"hypothetical protein, conserved"
Tb927.7.4925,undetected,7149,hypothetical protein
Tb927.7.4950,undetected,7149,"NAD(P)-dependent steroid dehydrogenase protein, putative"
Tb927.7.500,undetected,7149,"hypothetical protein, conserved"
Tb927.7.5060,undetected,7149,"CLN3 protein, putative"
Tb927.7.5100,undetected,7149,"hypothetical protein, conserved"
Tb927.7.5120,undetected,7149,"SpoU rRNA Methylase family, putative"
Tb927.7.5130,undetected,7149,"hypothetical protein, conserved"
Tb927.7.520,undetected,7149,"cytochrome b5-like Heme/Steroid binding domain containing protein, putative"
Tb927.7.5200,undetected,7149,"hypothetical protein, conserved"
Tb927.7.5220,undetected,7149,"Forkhead Kinase, putative"
Tb927.7.5260,undetected,7149,"Cytochrome c oxidase biogenesis protein Cmc1 like, putative"
Tb927.7.5350,undetected,7149,"hypothetical protein, conserved"
Tb927.7.5360,undetected,7149,"Haemolysin-III related, putative"
Tb927.7.5380,undetected,7149,Double RNA binding domain protein 12
Tb927.7.5390,undetected,7149,"hypothetical protein, conserved"
Tb927.7.5960,undetected,7149,"protein associated with differentiation 4, putative"
Tb927.7.5880,undetected,7149,cis-prenyltransferase-like protein
Tb927.7.5870,undetected,7149,"hypothetical protein, conserved"
Tb927.7.5860,undetected,7149,hypothetical protein
Tb927.7.5800,undetected,7149,hypothetical protein
Tb927.7.5795,undetected,7149,hypothetical protein
Tb927.7.4850,undetected,7149,kinetoplastid kinetochore protein 5
Tb927.7.5780,undetected,7149,"thioredoxin, putative"
Tb927.7.5640,undetected,7149,"G-patch domain containing protein, putative"
Tb927.7.560,undetected,7149,"hypothetical protein, conserved"
Tb927.7.5550,undetected,7149,"TLD, putative"
Tb927.7.5510,undetected,7149,"hypothetical protein, conserved"
Tb927.7.5420,undetected,7149,"hypothetical protein, conserved"
Tb927.7.5400,undetected,7149,"hypothetical protein, conserved"
Tb927.7.5650,undetected,7149,"kinesin, putative"
Tb927.7.4800,undetected,7149,"hypothetical protein, conserved"
Tb927.7.4645,undetected,7149,hypothetical protein
Tb927.7.4630,undetected,7149,"Miro-like protein, putative"
Tb927.7.3690,undetected,7149,hypothetical protein
Tb927.7.3660,undetected,7149,"hypothetical protein, conserved"
Tb927.7.3645,undetected,7149,hypothetical protein
Tb927.7.3600,undetected,7149,"emp24/gp25L/p24 family/GOLD, putative"
Tb927.7.360,undetected,7149,"hypothetical protein, conserved"
Tb927.7.3520,undetected,7149,Mitochondrial pyruvate carrier 2
Tb927.7.3720,undetected,7149,hypothetical protein
Tb927.7.350,undetected,7149,hypothetical protein
Tb927.7.3390,undetected,7149,"hypothetical protein, conserved"
Tb927.7.3320,undetected,7149,"ATG12/APG12, putative"
Tb927.7.3300,undetected,7149,Flocculation protein FLO11-like
Tb927.7.3240,undetected,7149,"Mitochondrial SSU ribosomal protein, putative"
Tb927.7.3230,undetected,7149,"hypothetical protein, conserved"
Tb927.7.3200,undetected,7149,"hypothetical protein, conserved"
Tb927.7.3480,undetected,7149,hypothetical protein
Tb927.7.310,undetected,7149,"Prostaglandin E synthase, putative"
Tb927.7.380,undetected,7149,"hypothetical protein, conserved"
Tb927.7.3840,undetected,7149,"kinesin-like protein, fragment, putative"
Tb927.7.4610,undetected,7149,"hypothetical protein, conserved"
Tb927.7.4590,undetected,7149,"chaperone protein DnaJ, putative"
Tb927.7.4530,undetected,7149,"hypothetical protein, conserved"
Tb927.7.440,undetected,7149,"hypothetical protein, conserved"
Tb927.7.4300,undetected,7149,"F-box domain containing protein, putative"
Tb927.7.4280,undetected,7149,"hypothetical protein, conserved"
Tb927.7.3800,undetected,7149,"hypothetical protein, conserved"
Tb927.7.4200,undetected,7149,"hypothetical protein, conserved"
Tb927.7.4110,undetected,7149,"kinesin, putative"
Tb927.7.4010,undetected,7149,"hypothetical protein, conserved"
Tb927.7.400,undetected,7149,"hypothetical protein, conserved"
Tb927.7.3930,undetected,7149,"hypothetical protein, conserved"
Tb927.7.3860,undetected,7149,"PQ loop repeat, putative"
Tb927.7.3850,undetected,7149,"hypothetical protein, conserved"
Tb927.7.420,undetected,7149,"hypothetical protein, conserved"
Tb927.6.5700,undetected,7149,"variant surface glycoprotein, fragment, degenerate"
Tb927.6.5690,undetected,7149,"variant surface glycoprotein, fragment"
Tb927.6.5680,undetected,7149,"variant surface glycoprotein, degenerate"
Tb927.6.3270,undetected,7149,"hypothetical protein, conserved"
Tb927.6.330,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.6.3300,undetected,7149,GPI alpha-mannosyltransferase I
Tb927.6.3380,undetected,7149,"expression site-associated gene 1 (ESAG1), degenerate"
Tb927.6.3390,undetected,7149,"expression site-associated gene 2 (ESAG2), frameshift"
Tb927.6.340,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, pseudogene, putative"
Tb927.6.3400,undetected,7149,"hypothetical protein, conserved"
Tb927.6.3420,undetected,7149,"Oligomerisation domain containing protein, putative"
Tb927.6.3430,undetected,7149,"Serine/threonine-protein kinase NEK10, putative"
Tb927.6.3440,undetected,7149,NUDIX hydrolase domain-like domain-containing protein
Tb927.6.3470,undetected,7149,"hypothetical protein, conserved"
Tb927.6.350,undetected,7149,"hypothetical protein, conserved"
Tb927.6.360,undetected,7149,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase (pseudogene), putative"
Tb927.6.3660,undetected,7149,"hypothetical protein, conserved"
Tb927.6.370,undetected,7149,"hypothetical protein, conserved"
Tb927.6.3730,undetected,7149,"chaperone protein DnaJ, putative"
Tb927.6.3755,undetected,7149,hypothetical protein
Tb927.6.430,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.6.4290,undetected,7149,"hypothetical protein, conserved (pseudogene)"
Tb927.6.4240,undetected,7149,"hypothetical protein, conserved"
Tb927.6.4190,undetected,7149,"Pentatricopeptide repeat protein (PPR), putative"
Tb927.6.4150,undetected,7149,"hypothetical protein, conserved"
Tb927.6.4050,undetected,7149,zinc finger ccch domain-containing protein 14
Tb927.4.5490,undetected,7149,"variant surface glycoprotein, fragment, degenerate"
Tb927.6.4030,undetected,7149,"superoxide dismutase, putative"
Tb927.6.390,undetected,7149,"adenylyl cyclase, pseudogene, putative"
Tb927.6.3880,undetected,7149,"hypothetical protein, conserved"
Tb927.6.3850,undetected,7149,"chaperone protein DnaJ, putative"
Tb927.6.3830,undetected,7149,"hypothetical protein, conserved"
Tb927.6.380,undetected,7149,"hypothetical protein, conserved"
Tb927.6.3770,undetected,7149,"hypothetical protein, conserved"
Tb927.6.3910,undetected,7149,"hypothetical protein, conserved"
Tb927.6.320,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, pseudogene, putative"
Tb927.6.310,undetected,7149,"receptor-type adenylate cyclase GRESAG 4, putative"
Tb927.6.3060,undetected,7149,"hypothetical protein, conserved"
Tb927.6.230,undetected,7149,"expression site-associated gene 1 (ESAG1), fragment"
Tb927.6.2240,undetected,7149,"hypothetical protein, conserved"
Tb927.6.220,undetected,7149,purine nucleoside transporter
Tb927.6.2180,undetected,7149,"Mitochondrial SSU ribosomal protein, putative"
Tb927.6.2160,undetected,7149,"hypothetical protein, conserved"
Tb927.6.2110,undetected,7149,"40S ribosomal protein S30, putative"
Tb927.6.240,undetected,7149,"hypothetical protein, conserved"
Tb927.6.2100,undetected,7149,"40S ribosomal protein S30, putative"
